candidate,method,sensor_count,selection_order,sensor_id,x_m,y_m,z_m,theta_deg,phi_deg,radius_m,polarization_channels
task_driven_120,task_driven,120,79,121,-2.062261551162014,-11.695666442401746,5.287576359985403,66.0,260.0,13.0,theta;phi
task_driven_120,task_driven,120,80,128,9.66276544084566,8.10802291756616,3.14498464279568,76.0,40.0,13.0,theta;phi
task_driven_120,task_driven,120,81,110,9.097613477728077,7.633804113755079,5.287576359985403,66.0,40.0,13.0,theta;phi
task_driven_120,task_driven,120,82,85,-1.6238565908773037,-9.209348361508846,9.030558815966963,46.00000000000001,260.0,13.0,theta;phi
task_driven_120,task_driven,120,83,147,6.484166326688859,11.230905522552355,0.906834158673628,86.0,59.99999999999999,13.0,theta;phi
task_driven_120,task_driven,120,84,145,12.186246498275978,4.435430992803196,0.906834158673628,86.0,20.0,13.0,theta;phi
task_driven_120,task_driven,120,85,156,-6.484166326688863,-11.230905522552353,0.906834158673628,86.0,239.99999999999997,13.0,theta;phi
task_driven_120,task_driven,120,86,58,1.3268818929611037,7.525121156330236,10.517220926874316,36.00000000000001,80.0,13.0,theta;phi
task_driven_120,task_driven,120,87,106,8.25603513270427,-6.927636034838824,7.269507745119707,56.00000000000001,320.0,13.0,theta;phi
task_driven_120,task_driven,120,88,73,8.78745792880591,3.198373120951884,9.030558815966963,46.00000000000001,20.0,13.0,theta;phi
task_driven_120,task_driven,120,89,133,-9.662765440845659,8.108022917566164,3.14498464279568,76.0,140.0,13.0,theta;phi
task_driven_120,task_driven,120,90,72,9.351417404402465,0.0,9.030558815966963,46.00000000000001,0.0,13.0,theta;phi
task_driven_120,task_driven,120,91,130,2.1903711006558875,12.422211801365764,3.14498464279568,76.0,80.0,13.0,theta;phi
task_driven_120,task_driven,120,92,79,-7.163601337928604,6.010975240556964,9.030558815966963,46.00000000000001,140.0,13.0,theta;phi
task_driven_120,task_driven,120,93,78,-4.675708702201231,8.098565033604473,9.030558815966963,46.00000000000001,119.99999999999999,13.0,theta;phi
task_driven_120,task_driven,120,94,104,1.8714912279907772,-10.613754176878139,7.269507745119707,56.00000000000001,280.0,13.0,theta;phi
task_driven_120,task_driven,120,95,69,3.820604139901077,-6.617480485916654,10.517220926874316,36.00000000000001,300.0,13.0,theta;phi
task_driven_120,task_driven,120,96,136,-11.853136541501549,-4.314188883799601,3.14498464279568,76.0,200.0,13.0,theta;phi
task_driven_120,task_driven,120,97,109,11.159875028890092,4.061862328646668,5.287576359985403,66.0,20.0,13.0,theta;phi
task_driven_120,task_driven,120,98,77,-1.6238565908773035,9.209348361508846,9.030558815966963,46.00000000000001,100.0,13.0,theta;phi
task_driven_120,task_driven,120,99,99,-10.777488443215542,1.3198616724831505e-15,7.269507745119707,56.00000000000001,180.0,13.0,theta;phi
task_driven_120,task_driven,120,100,161,12.186246498275974,-4.435430992803204,0.906834158673628,86.0,339.99999999999994,13.0,theta;phi
task_driven_120,task_driven,120,101,108,11.876090949353811,0.0,5.287576359985403,66.0,0.0,13.0,theta;phi
task_driven_120,task_driven,120,102,57,3.820604139901077,6.617480485916654,10.517220926874316,36.00000000000001,59.99999999999999,13.0,theta;phi
task_driven_120,task_driven,120,103,126,12.613844441587954,0.0,3.14498464279568,76.0,0.0,13.0,theta;phi
task_driven_120,task_driven,120,104,139,-2.1903711006558866,-12.422211801365764,3.14498464279568,76.0,260.0,13.0,theta;phi
task_driven_120,task_driven,120,105,70,5.853505141457162,-4.91167400529102,10.517220926874316,36.00000000000001,320.0,13.0,theta;phi
task_driven_120,task_driven,120,106,111,5.938045474676907,10.284996459794852,5.287576359985403,66.0,59.99999999999999,13.0,theta;phi
task_driven_120,task_driven,120,107,65,-5.8535051414571635,-4.911674005291018,10.517220926874316,36.00000000000001,220.0,13.0,theta;phi
task_driven_120,task_driven,120,108,123,5.938045474676907,-10.284996459794852,5.287576359985403,66.0,300.0,13.0,theta;phi
task_driven_120,task_driven,120,109,71,7.180387034418265,-2.613447151039224,10.517220926874316,36.00000000000001,339.99999999999994,13.0,theta;phi
task_driven_120,task_driven,120,110,93,5.388744221607773,9.333578780817861,7.269507745119707,56.00000000000001,59.99999999999999,13.0,theta;phi
task_driven_120,task_driven,120,111,159,6.484166326688859,-11.230905522552355,0.906834158673628,86.0,300.0,13.0,theta;phi
task_driven_120,task_driven,120,112,149,-2.251927332637587,12.771314540687753,0.906834158673628,86.0,100.0,13.0,theta;phi
task_driven_120,task_driven,120,113,125,11.159875028890086,-4.061862328646677,5.287576359985403,66.0,339.99999999999994,13.0,theta;phi
task_driven_120,task_driven,120,114,152,-12.186246498275976,4.435430992803198,0.906834158673628,86.0,160.0,13.0,theta;phi
task_driven_120,task_driven,120,115,140,2.190371100655882,-12.422211801365764,3.14498464279568,76.0,280.0,13.0,theta;phi
task_driven_120,task_driven,120,116,107,10.12752636069505,-3.6861181420393256,7.269507745119707,56.00000000000001,339.99999999999994,13.0,theta;phi
task_driven_120,task_driven,120,117,120,-5.938045474676911,-10.28499645979485,5.287576359985403,66.0,239.99999999999997,13.0,theta;phi
task_driven_120,task_driven,120,118,137,-9.66276544084566,-8.10802291756616,3.14498464279568,76.0,220.0,13.0,theta;phi
task_driven_120,task_driven,120,119,56,5.8535051414571635,4.911674005291018,10.517220926874316,36.00000000000001,40.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,0,0,1.3588700224794952,0.0,12.928784639787553,6.000000000000001,0.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,1,153,-12.968332653377715,1.5881627074237119e-15,0.906834158673628,86.0,180.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,2,148,2.2519273326375884,12.771314540687753,0.906834158673628,86.0,80.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,3,158,2.2519273326375826,-12.771314540687754,0.906834158673628,86.0,280.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,4,144,12.968332653377715,0.0,0.906834158673628,86.0,0.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,5,79,-7.163601337928604,6.010975240556964,9.030558815966963,46.00000000000001,140.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,6,83,-7.163601337928605,-6.010975240556962,9.030558815966963,46.00000000000001,220.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,7,92,8.256035132704271,6.9276360348388195,7.269507745119707,56.00000000000001,40.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,8,106,8.25603513270427,-6.927636034838824,7.269507745119707,56.00000000000001,320.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,9,151,-9.934319165638389,8.33588354788456,0.906834158673628,86.0,140.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,10,156,-6.484166326688863,-11.230905522552353,0.906834158673628,86.0,239.99999999999997,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,11,58,1.3268818929611037,7.525121156330236,10.517220926874316,36.00000000000001,80.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,12,68,1.3268818929611006,-7.525121156330238,10.517220926874316,36.00000000000001,280.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,13,72,9.351417404402465,0.0,9.030558815966963,46.00000000000001,0.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,14,45,-5.698824908258007,6.979047682799377e-16,11.68432260188917,26.000000000000004,180.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,15,99,-10.777488443215542,1.3198616724831505e-15,7.269507745119707,56.00000000000001,180.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,16,146,9.93431916563839,8.335883547884556,0.906834158673628,86.0,40.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,17,160,9.934319165638387,-8.33588354788456,0.906834158673628,86.0,320.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,18,113,-2.0622615511620137,11.695666442401746,5.287576359985403,66.0,100.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,19,121,-2.062261551162014,-11.695666442401746,5.287576359985403,66.0,260.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,20,48,-2.849412454129006,-4.935327142270956,11.68432260188917,26.000000000000004,239.99999999999997,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,21,42,-2.849412454129002,4.935327142270958,11.68432260188917,26.000000000000004,119.99999999999999,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,22,134,-11.853136541501547,4.314188883799604,3.14498464279568,76.0,160.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,23,136,-11.853136541501549,-4.314188883799601,3.14498464279568,76.0,200.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,24,127,11.853136541501549,4.314188883799601,3.14498464279568,76.0,20.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,25,129,6.306922220793979,10.923909725800305,3.14498464279568,76.0,59.99999999999999,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,26,141,6.306922220793979,-10.923909725800305,3.14498464279568,76.0,300.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,27,143,11.853136541501543,-4.314188883799611,3.14498464279568,76.0,339.99999999999994,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,28,52,4.365553153279065,-3.6631340408012774,11.68432260188917,26.000000000000004,320.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,29,38,4.365553153279065,3.6631340408012756,11.68432260188917,26.000000000000004,40.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,30,132,-6.306922220793974,10.923909725800307,3.14498464279568,76.0,119.99999999999999,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,31,94,1.8714912279907818,10.613754176878139,7.269507745119707,56.00000000000001,80.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,32,104,1.8714912279907772,-10.613754176878139,7.269507745119707,56.00000000000001,280.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,33,119,-9.097613477728077,-7.633804113755079,5.287576359985403,66.0,220.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,34,108,11.876090949353811,0.0,5.287576359985403,66.0,0.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,35,115,-9.097613477728075,7.633804113755081,5.287576359985403,66.0,140.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,36,149,-2.251927332637587,12.771314540687753,0.906834158673628,86.0,100.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,37,155,-9.93431916563839,-8.335883547884556,0.906834158673628,86.0,220.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,38,157,-2.251927332637587,-12.771314540687753,0.906834158673628,86.0,260.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,39,96,-5.3887442216077694,9.333578780817861,7.269507745119707,56.00000000000001,119.99999999999999,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,40,102,-5.3887442216077766,-9.33357878081786,7.269507745119707,56.00000000000001,239.99999999999997,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,41,36,5.698824908258007,0.0,11.68432260188917,26.000000000000004,0.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,42,98,-10.127526360695052,3.68611814203932,7.269507745119707,56.00000000000001,160.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,43,100,-10.127526360695054,-3.6861181420393176,7.269507745119707,56.00000000000001,200.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,44,91,10.127526360695054,3.6861181420393185,7.269507745119707,56.00000000000001,20.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,45,93,5.388744221607773,9.333578780817861,7.269507745119707,56.00000000000001,59.99999999999999,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,46,107,10.12752636069505,-3.6861181420393256,7.269507745119707,56.00000000000001,339.99999999999994,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,47,105,5.388744221607773,-9.333578780817861,7.269507745119707,56.00000000000001,300.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,48,77,-1.6238565908773035,9.209348361508846,9.030558815966963,46.00000000000001,100.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,49,85,-1.6238565908773037,-9.209348361508846,9.030558815966963,46.00000000000001,260.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,50,32,0.62223101894919,-3.528847465368752,12.496402047198146,16.000000000000004,280.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,51,22,0.6222310189491915,3.528847465368751,12.496402047198146,16.000000000000004,80.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,52,62,-7.180387034418266,2.6134471510392197,10.517220926874316,36.00000000000001,160.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,53,64,-7.180387034418268,-2.6134471510392183,10.517220926874316,36.00000000000001,200.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,54,55,7.180387034418268,2.6134471510392188,10.517220926874316,36.00000000000001,20.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,55,71,7.180387034418265,-2.613447151039224,10.517220926874316,36.00000000000001,339.99999999999994,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,56,25,-2.74495604161507,2.303291602117052,12.496402047198146,16.000000000000004,140.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,57,28,-3.3671870605642615,-1.2255558632516992,12.496402047198146,16.000000000000004,200.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,58,69,3.820604139901077,-6.617480485916654,10.517220926874316,36.00000000000001,300.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,59,57,3.820604139901077,6.617480485916654,10.517220926874316,36.00000000000001,59.99999999999999,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,60,8,-1.2769201327311628,0.4647609198493918,12.928784639787553,6.000000000000001,160.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,61,35,3.36718706056426,-1.225555863251702,12.496402047198146,16.000000000000004,339.99999999999994,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,62,19,3.3671870605642615,1.2255558632516994,12.496402047198146,16.000000000000004,20.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,63,56,5.8535051414571635,4.911674005291018,10.517220926874316,36.00000000000001,40.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,64,60,-3.8206041399010746,6.617480485916656,10.517220926874316,36.00000000000001,119.99999999999999,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,65,63,-7.641208279802152,9.357781261477957e-16,10.517220926874316,36.00000000000001,180.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,66,30,-1.7916428128104964,-3.103216380803392,12.496402047198146,16.000000000000004,239.99999999999997,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,67,40,0.9895905601619147,5.61224695271157,11.68432260188917,26.000000000000004,80.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,68,66,-3.8206041399010795,-6.617480485916653,10.517220926874316,36.00000000000001,239.99999999999997,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,69,50,0.9895905601619122,-5.612246952711571,11.68432260188917,26.000000000000004,280.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,70,70,5.853505141457162,-4.91167400529102,10.517220926874316,36.00000000000001,320.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,71,54,7.641208279802152,0.0,10.517220926874316,36.00000000000001,0.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,72,65,-5.8535051414571635,-4.911674005291018,10.517220926874316,36.00000000000001,220.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,73,88,7.163601337928604,-6.010975240556965,9.030558815966963,46.00000000000001,320.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,74,126,12.613844441587954,0.0,3.14498464279568,76.0,0.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,75,128,9.66276544084566,8.10802291756616,3.14498464279568,76.0,40.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,76,130,2.1903711006558875,12.422211801365764,3.14498464279568,76.0,80.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,77,131,-2.190371100655886,12.422211801365764,3.14498464279568,76.0,100.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,78,133,-9.662765440845659,8.108022917566164,3.14498464279568,76.0,140.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,79,135,-12.613844441587954,1.544750422033332e-15,3.14498464279568,76.0,180.0,13.0,theta;phi
geometric_farthest_81,geometric_farthest,81,80,137,-9.66276544084566,-8.10802291756616,3.14498464279568,76.0,220.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,0,0,1.3588700224794952,0.0,12.928784639787553,6.000000000000001,0.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,1,25,-2.74495604161507,2.303291602117052,12.496402047198146,16.000000000000004,140.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,2,32,0.62223101894919,-3.528847465368752,12.496402047198146,16.000000000000004,280.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,3,21,1.7916428128104953,3.103216380803392,12.496402047198146,16.000000000000004,59.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,4,28,-3.3671870605642615,-1.2255558632516992,12.496402047198146,16.000000000000004,200.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,5,52,4.365553153279065,-3.6631340408012774,11.68432260188917,26.000000000000004,320.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,6,41,-0.9895905601619142,5.61224695271157,11.68432260188917,26.000000000000004,100.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,7,48,-2.849412454129006,-4.935327142270956,11.68432260188917,26.000000000000004,239.99999999999997,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,8,37,5.355143713440981,1.9491129119102943,11.68432260188917,26.000000000000004,20.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,9,44,-5.35514371344098,1.9491129119102952,11.68432260188917,26.000000000000004,160.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,10,51,2.8494124541290042,-4.935327142270957,11.68432260188917,26.000000000000004,300.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,11,40,0.9895905601619147,5.61224695271157,11.68432260188917,26.000000000000004,80.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,12,65,-5.8535051414571635,-4.911674005291018,10.517220926874316,36.00000000000001,220.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,13,71,7.180387034418265,-2.613447151039224,10.517220926874316,36.00000000000001,339.99999999999994,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,14,60,-3.8206041399010746,6.617480485916656,10.517220926874316,36.00000000000001,119.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,15,67,-1.3268818929611033,-7.525121156330236,10.517220926874316,36.00000000000001,260.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,16,56,5.8535051414571635,4.911674005291018,10.517220926874316,36.00000000000001,40.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,17,63,-7.641208279802152,9.357781261477957e-16,10.517220926874316,36.00000000000001,180.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,18,70,5.853505141457162,-4.91167400529102,10.517220926874316,36.00000000000001,320.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,19,59,-1.326881892961103,7.525121156330236,10.517220926874316,36.00000000000001,100.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,20,66,-3.8206041399010795,-6.617480485916653,10.517220926874316,36.00000000000001,239.99999999999997,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,21,72,9.351417404402465,0.0,9.030558815966963,46.00000000000001,0.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,22,79,-7.163601337928604,6.010975240556964,9.030558815966963,46.00000000000001,140.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,23,86,1.6238565908773004,-9.209348361508848,9.030558815966963,46.00000000000001,280.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,24,75,4.675708702201233,8.098565033604473,9.030558815966963,46.00000000000001,59.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,25,82,-8.78745792880591,-3.1983731209518838,9.030558815966963,46.00000000000001,200.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,26,89,8.787457928805907,-3.198373120951891,9.030558815966963,46.00000000000001,339.99999999999994,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,27,78,-4.675708702201231,8.098565033604473,9.030558815966963,46.00000000000001,119.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,28,85,-1.6238565908773037,-9.209348361508846,9.030558815966963,46.00000000000001,260.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,29,73,8.78745792880591,3.198373120951884,9.030558815966963,46.00000000000001,20.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,30,80,-8.78745792880591,3.198373120951886,9.030558815966963,46.00000000000001,160.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,31,87,4.675708702201233,-8.098565033604473,9.030558815966963,46.00000000000001,300.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,32,94,1.8714912279907818,10.613754176878139,7.269507745119707,56.00000000000001,80.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,33,101,-8.256035132704271,-6.9276360348388195,7.269507745119707,56.00000000000001,220.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,34,90,10.777488443215542,0.0,7.269507745119707,56.00000000000001,0.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,35,97,-8.256035132704271,6.927636034838822,7.269507745119707,56.00000000000001,140.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,36,104,1.8714912279907772,-10.613754176878139,7.269507745119707,56.00000000000001,280.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,37,92,8.256035132704271,6.9276360348388195,7.269507745119707,56.00000000000001,40.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,38,99,-10.777488443215542,1.3198616724831505e-15,7.269507745119707,56.00000000000001,180.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,39,106,8.25603513270427,-6.927636034838824,7.269507745119707,56.00000000000001,320.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,40,95,-1.8714912279907807,10.613754176878139,7.269507745119707,56.00000000000001,100.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,41,102,-5.3887442216077766,-9.33357878081786,7.269507745119707,56.00000000000001,239.99999999999997,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,42,91,10.127526360695054,3.6861181420393185,7.269507745119707,56.00000000000001,20.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,43,98,-10.127526360695052,3.68611814203932,7.269507745119707,56.00000000000001,160.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,44,105,5.388744221607773,-9.333578780817861,7.269507745119707,56.00000000000001,300.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,45,111,5.938045474676907,10.284996459794852,5.287576359985403,66.0,59.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,46,118,-11.159875028890092,-4.061862328646667,5.287576359985403,66.0,200.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,47,125,11.159875028890086,-4.061862328646677,5.287576359985403,66.0,339.99999999999994,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,48,114,-5.938045474676903,10.284996459794852,5.287576359985403,66.0,119.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,49,121,-2.062261551162014,-11.695666442401746,5.287576359985403,66.0,260.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,50,110,9.097613477728077,7.633804113755079,5.287576359985403,66.0,40.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,51,117,-11.876090949353811,1.4544016767508997e-15,5.287576359985403,66.0,180.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,52,124,9.097613477728073,-7.633804113755083,5.287576359985403,66.0,320.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,53,112,2.062261551162015,11.695666442401746,5.287576359985403,66.0,80.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,54,119,-9.097613477728077,-7.633804113755079,5.287576359985403,66.0,220.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,55,108,11.876090949353811,0.0,5.287576359985403,66.0,0.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,56,115,-9.097613477728075,7.633804113755081,5.287576359985403,66.0,140.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,57,122,2.0622615511620097,-11.695666442401748,5.287576359985403,66.0,280.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,58,129,6.306922220793979,10.923909725800305,3.14498464279568,76.0,59.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,59,136,-11.853136541501549,-4.314188883799601,3.14498464279568,76.0,200.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,60,143,11.853136541501543,-4.314188883799611,3.14498464279568,76.0,339.99999999999994,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,61,131,-2.190371100655886,12.422211801365764,3.14498464279568,76.0,100.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,62,138,-6.306922220793983,-10.923909725800304,3.14498464279568,76.0,239.99999999999997,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,63,127,11.853136541501549,4.314188883799601,3.14498464279568,76.0,20.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,64,134,-11.853136541501547,4.314188883799604,3.14498464279568,76.0,160.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,65,141,6.306922220793979,-10.923909725800305,3.14498464279568,76.0,300.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,66,130,2.1903711006558875,12.422211801365764,3.14498464279568,76.0,80.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,67,137,-9.66276544084566,-8.10802291756616,3.14498464279568,76.0,220.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,68,126,12.613844441587954,0.0,3.14498464279568,76.0,0.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,69,132,-6.306922220793974,10.923909725800307,3.14498464279568,76.0,119.99999999999999,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,70,139,-2.1903711006558866,-12.422211801365764,3.14498464279568,76.0,260.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,71,128,9.66276544084566,8.10802291756616,3.14498464279568,76.0,40.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,72,135,-12.613844441587954,1.544750422033332e-15,3.14498464279568,76.0,180.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,73,160,9.934319165638387,-8.33588354788456,0.906834158673628,86.0,320.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,74,149,-2.251927332637587,12.771314540687753,0.906834158673628,86.0,100.0,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,75,156,-6.484166326688863,-11.230905522552353,0.906834158673628,86.0,239.99999999999997,13.0,theta;phi
fibonacci_snap_81,fibonacci_snap,81,76,145,12.186246498275978,4.435430992803196,0.906834158673628,86.0,20.0,13.0,theta;phi
