sample_id,frequency_hz,sensor_id,node_id,prior_id,x_m,y_m,z_m,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,weight_m2,polarization,h_real,h_imag,cst_project,cst_probe_item,extraction_method
L1_short_dipole_z_1p2G,1200000000,3,3,level1_local_sphere_r0p35,0.0798267852986,0.104119905629,4.32447916667,0.228076529425,0.297485444654,0.927083333333,0.0,-0.952179736476,0.305538458208,0.973643208124,-0.0696861511537,-0.217169849684,0.0160352125027,Hy,-8.072622301755e-07,-9.571203684273e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.0798268 0.10412 4.32448)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,3,3,level1_local_sphere_r0p35,0.0798267852986,0.104119905629,4.32447916667,0.228076529425,0.297485444654,0.927083333333,0.0,-0.952179736476,0.305538458208,0.973643208124,-0.0696861511537,-0.217169849684,0.0160352125027,Hz,-4.378581825357e-12,-1.121013437217e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.0798268 0.10412 4.32448)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Hx,-2.601265999157e-07,-2.580351493806e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.145698 -0.0257719 4.31719)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Hy,1.469306293304e-06,1.808250067139e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.145698 -0.0257719 4.31719)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,4,4,level1_local_sphere_r0p35,-0.145697968509,-0.0257719191415,4.3171875,-0.416279910024,-0.0736340546901,0.90625,0.0,-0.996715361819,-0.0809844893381,0.909236512966,-0.033712215935,0.414912581138,0.0160352125027,Hz,5.101609478260e-12,1.122808882495e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.145698 -0.0257719 4.31719)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Hx,-8.792985360369e-07,-1.021893657677e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.137262 -0.0873146 4.3099)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Hy,-1.378428592812e-06,-1.553229483869e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.137262 -0.0873146 4.3099)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,5,5,level1_local_sphere_r0p35,0.137261566981,-0.0873145733117,4.30989583333,0.392175905659,-0.249470209462,0.885416666667,0.536728052626,0.843755294812,-0.0,-0.747075000615,0.475227963263,0.464798156611,0.0160352125027,Hz,-1.720073930780e-12,-3.696677200149e-12,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.137262 -0.0873146 4.3099)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Hx,1.710061985705e-06,2.035804141331e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0456569 0.169842 4.3026)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Hy,4.602419986434e-07,4.790468169909e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0456569 0.169842 4.3026)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,6,6,level1_local_sphere_r0p35,-0.0456569496532,0.16984157696,4.30260416667,-0.130448427581,0.485261648458,0.864583333333,-0.965715074376,-0.259604304901,0.0,0.224449555279,-0.834941158054,0.5024894623,0.0160352125027,Hz,-3.530129499630e-12,-7.046387194188e-12,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0456569 0.169842 4.3026)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Hx,-1.671519676970e-06,-1.959155976349e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0865849 -0.166714 4.29531)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Hy,8.803081027914e-07,9.792232662732e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0865849 -0.166714 4.29531)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,7,7,level1_local_sphere_r0p35,-0.086584948168,-0.166714048882,4.2953125,-0.247385566194,-0.476325853947,0.84375,0.887448429245,-0.460907024713,0.0,0.388890302102,0.748784612176,0.536736376166,0.0160352125027,Hz,6.334525720688e-12,1.449423180165e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0865849 -0.166714 4.29531)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Hx,6.943168773580e-07,7.052090576509e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.18679 0.0682155 4.28802)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Hy,-1.874055431828e-06,-2.199016817617e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.18679 0.0682155 4.28802)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,8,8,level1_local_sphere_r0p35,0.186790362587,0.0682155408303,4.28802083333,0.533686750247,0.194901545229,0.822916666667,-0.343038630874,0.939321296324,0.0,-0.7729831501,-0.282292206657,0.568162089304,0.0160352125027,Hz,-6.376030322948e-12,-1.463492148502e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.18679 0.0682155 4.28802)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Hx,8.098306297659e-07,8.726372615851e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.193211 0.0797545 4.28073)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Hy,1.934095488265e-06,2.138369060369e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.193211 0.0797545 4.28073)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,9,9,level1_local_sphere_r0p35,-0.193210631957,0.0797545401925,4.28072916667,-0.552030377021,0.227870114836,0.802083333333,-0.381556408475,-0.924345556138,0.0,0.741402164819,-0.306040035964,0.597212128468,0.0160352125027,Hz,3.195687863184e-12,7.168265588614e-12,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.193211 0.0797545 4.28073)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Hx,-1.978220854834e-06,-2.125535860083e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.0926003 -0.197882 4.27344)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Hy,-9.449953991806e-07,-9.996554033299e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.0926003 -0.197882 4.27344)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0160352125027,Hz,1.994501923240e-12,4.641498163791e-12,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.0926003 -0.197882 4.27344)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Hx,2.168013126842e-06,2.321723693195e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.068028 0.216884 4.26615)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Hy,-6.874796666348e-07,-7.045531969604e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.068028 0.216884 4.26615)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Hz,-5.192960773080e-12,-1.406115751799e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.068028 0.216884 4.26615)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Hx,-1.195094300495e-06,-1.323474156849e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.20382 -0.118118 4.25885)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Hy,2.036908961535e-06,2.092758558804e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.20382 -0.118118 4.25885)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,12,12,level1_local_sphere_r0p35,-0.203820183749,-0.118117962629,4.25885416667,-0.582343382141,-0.337479893227,0.739583333333,0.501407581232,-0.865211209753,0.0,0.639895790547,0.370832690286,0.673064999131,0.0160352125027,Hz,6.212189376094e-12,1.618769850026e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.20382 -0.118118 4.25885)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Hx,-5.356847781137e-07,-5.660502628773e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.237668 -0.0522507 4.25156)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Hy,-2.374270101582e-06,-1.986620919107e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.237668 -0.0522507 4.25156)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,13,13,level1_local_sphere_r0p35,0.237668202016,-0.0522506875014,4.2515625,0.679052005759,-0.149287678576,0.71875,0.214719429041,0.976675773628,-0.0,-0.701985712295,0.154329589623,0.695268608165,0.0160352125027,Hz,-3.056110219645e-12,-8.956275496265e-12,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.237668 -0.0522507 4.25156)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,14,14,level1_local_sphere_r0p35,-0.144163462072,0.205057689897,4.24427083333,-0.41189560592,0.585879113993,0.697916666667,-0.81806243022,-0.57512942914,0.0,0.401392414087,-0.570939404424,0.716178976506,0.0160352125027,Hx,2.050540811885e-06,2.156860924059e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.144163 0.205058 4.24427)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,14,14,level1_local_sphere_r0p35,-0.144163462072,0.205057689897,4.24427083333,-0.41189560592,0.585879113993,0.697916666667,-0.81806243022,-0.57512942914,0.0,0.401392414087,-0.570939404424,0.716178976506,0.0160352125027,Hy,1.458938702525e-06,1.662099309063e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.144163 0.205058 4.24427)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,14,14,level1_local_sphere_r0p35,-0.144163462072,0.205057689897,4.24427083333,-0.41189560592,0.585879113993,0.697916666667,-0.81806243022,-0.57512942914,0.0,0.401392414087,-0.570939404424,0.716178976506,0.0160352125027,Hz,-1.925781127338e-12,-2.589114821649e-12,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.144163 0.205058 4.24427)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,15,15,level1_local_sphere_r0p35,-0.0331001415477,-0.255431507836,4.23697916667,-0.0945718329936,-0.729804308104,0.677083333333,0.991708123697,-0.128510689799,0.0,0.0870124462181,0.671469042087,0.735906352549,0.0160352125027,Hx,-2.574406982778e-06,-2.459998645027e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0331001 -0.255432 4.23698)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,15,15,level1_local_sphere_r0p35,-0.0331001415477,-0.255431507836,4.23697916667,-0.0945718329936,-0.729804308104,0.677083333333,0.991708123697,-0.128510689799,0.0,0.0870124462181,0.671469042087,0.735906352549,0.0160352125027,Hy,3.365251549926e-07,3.471802026944e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0331001 -0.255432 4.23698)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,15,15,level1_local_sphere_r0p35,-0.0331001415477,-0.255431507836,4.23697916667,-0.0945718329936,-0.729804308104,0.677083333333,0.991708123697,-0.128510689799,0.0,0.0870124462181,0.671469042087,0.735906352549,0.0160352125027,Hz,5.068302830544e-12,1.272190449536e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.0331001 -0.255432 4.23698)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,16,16,level1_local_sphere_r0p35,0.201936333078,0.170192155303,4.2296875,0.576960951652,0.486263300866,0.65625,-0.644446982884,0.764648995456,0.0,-0.501800903268,-0.422918332518,0.754543529228,0.0160352125027,Hx,1.717044737700e-06,1.945305645121e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.201936 0.170192 4.22969)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,16,16,level1_local_sphere_r0p35,0.201936333078,0.170192155303,4.2296875,0.576960951652,0.486263300866,0.65625,-0.644446982884,0.764648995456,0.0,-0.501800903268,-0.422918332518,0.754543529228,0.0160352125027,Hy,-2.018474812698e-06,-2.064330496241e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.201936 0.170192 4.22969)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,16,16,level1_local_sphere_r0p35,0.201936333078,0.170192155303,4.2296875,0.576960951652,0.486263300866,0.65625,-0.644446982884,0.764648995456,0.0,-0.501800903268,-0.422918332518,0.754543529228,0.0160352125027,Hz,-7.039770423194e-12,-1.686430075279e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.201936 0.170192 4.22969)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,17,17,level1_local_sphere_r0p35,-0.270028520695,0.0111665270975,4.22239583333,-0.771510059128,0.0319043631356,0.635416666667,-0.0413178261974,-0.999146054007,0.0,0.63487405515,-0.0262540353962,0.772169450135,0.0160352125027,Hx,1.036086638308e-07,1.010766202942e-08,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.270029 0.0111665 4.2224)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,17,17,level1_local_sphere_r0p35,-0.270028520695,0.0111665270975,4.22239583333,-0.771510059128,0.0319043631356,0.635416666667,-0.0413178261974,-0.999146054007,0.0,0.63487405515,-0.0262540353962,0.772169450135,0.0160352125027,Hy,2.719313643340e-06,2.648544612555e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.270029 0.0111665 4.2224)(Y) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,17,17,level1_local_sphere_r0p35,-0.270028520695,0.0111665270975,4.22239583333,-0.771510059128,0.0319043631356,0.635416666667,-0.0413178261974,-0.999146054007,0.0,0.63487405515,-0.0262540353962,0.772169450135,0.0160352125027,Hz,2.213987084969e-12,1.038776832184e-11,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (-0.270029 0.0111665 4.2224)(Z) [1],CST ResultTree 1D complex local Cartesian H-field probe
L1_short_dipole_z_1p2G,1200000000,18,18,level1_local_sphere_r0p35,0.195706501571,-0.194754108366,4.21510416667,0.55916143306,-0.556440309618,0.614583333333,0.705379941179,0.708829414303,-0.0,-0.435634744207,0.433514755517,0.788851903965,0.0160352125027,Hx,-1.945681531576e-06,-2.138384401767e-07,C:\csttmp\huy_hs\h_short_hfield.cst,1D Results\Probes\H-Field\H-Field (0.195707 -0.194754 4.2151)(X) [1],CST ResultTree 1D complex local Cartesian H-field probe
